D	R	M	k	MILP				RTV				RTV2
4	15	20	4	0.006889	1536.000000	1.516192	1536.000000	0.024802	1429.000000
5	15	20	4	0.000000	0.000000	1.864982	1554.000000	0.026153	1332.000000
6	15	20	4	0.000000	0.000000	2.236162	1457.000000	0.025800	1232.000000
7	15	20	4	0.000000	0.000000	2.624169	1587.000000	0.029850	1027.000000
8	15	20	4	0.000000	0.000000	2.999111	1490.400000	0.032304	1037.400000
9	15	20	4	0.000000	0.000000	3.345333	1610.000000	0.028870	1259.000000
3	15	20	4	0.023939	1365.200000	1.160610	1365.200000	0.031747	1224.800000
4	15	20	4	0.019654	1367.200000	1.509568	1367.200000	0.050497	808.000000
5	15	20	4	0.084438	1387.400000	2.972796	1387.400000	0.051239	736.400000
6	15	20	4	0.047055	1294.200000	2.243918	1294.200000	0.040186	871.400000
7	15	20	4	0.061538	1275.800000	2.977622	1275.800000	0.050091	770.400000
8	15	20	4	0.204608	1213.200000	3.344279	1213.200000	0.059286	809.400000
9	15	20	4	0.128068	870.600000	4.720945	870.600000	0.071514	452.400000
3	15	20	4	0.056272	1352.000000	1.333100	1352.000000	0.088778	1255.200000
4	15	20	4	0.111038	1185.400000	2.146929	1085.400000	0.128227	1001.600000
5	15	20	4	0.235263	1089.000000	3.528122	1089.000000	0.243496	1003.800000
6	15	20	4	0.061359	1371.000000	2.434020	1371.000000	0.140913	953.200000
7	15	20	4	0.067830	1217.800000	2.811453	1217.800000	0.121409	889.600000
8	15	20	4	0.181843	1010.400000	3.476486	1010.400000	0.257265	785.200000
9	15	20	4	0.121764	1048.600000	4.198585	1048.600000	0.115758	688.200000
3	40	30	4	0.287769	3590.600000	5.577420	3590.600000	1.007046	3518.000000
3	40	30	4	2.104287	3400.600000	0.000000	0.000000	33.705863	3399.800000
4	40	30	4	0.836717	3509.200000	0.000000	0.000000	3.222692	3335.800000
5	40	30	4	2.453939	3440.800000	0.000000	0.000000	6.714757	3275.800000
6	40	30	4	1.504303	3476.200000	0.000000	0.000000	2.008344	3296.000000
7	40	30	4	1.207101	3380.000000	0.000000	0.000000	6.763384	3058.000000
8	40	30	4	2.619612	3248.600000	0.000000	0.000000	2.137465	2991.200000
9	40	30	4	5.977288	2850.600000	0.000000	0.000000	18.685523	2506.600000
5	40	30	3	2.102815	3441.200000	0.000000	0.000000	118.396800	3111.200000
5	40	30	4	0.000000	0.000000	0.000000	0.000000	0.958609	3660.600000
5	40	30	5	1.799640	3234.600000	0.000000	0.000000	3.170466	3157.800000
5	40	30	6	1.172689	3531.800000	0.000000	0.000000	5.702194	3263.400000
5	40	30	7	0.000000	0.000000	0.000000	0.000000	2.835501	3472.000000
5	40	30	8	1.906963	3536.000000	0.000000	0.000000	6.492040	3272.400000
5	40	30	9	2.231734	3335.600000	0.000000	0.000000	5.295696	3121.800000
5	40	30	3	169.490763	2952.800000	0.000000	0.000000	221.323581	2869.200000
5	40	30	4	216.826270	2862.800000	0.000000	0.000000	257.685213	2745.400000
5	40	30	5	2670.387153	2768.400000	0.000000	0.000000	502.329385	0.000000
5	20	30	3	0.000000	0.000000	0.000000	0.000000	0.193934	1292.000000
5	20	30	4	0.000000	0.000000	0.000000	0.000000	0.320737	1319.800000
5	20	30	5	0.000000	0.000000	0.000000	0.000000	0.262728	1324.400000
5	20	30	6	0.000000	0.000000	0.000000	0.000000	0.239130	1311.200000
5	20	30	7	0.000000	0.000000	0.000000	0.000000	0.174630	1347.600000
5	20	30	8	0.000000	0.000000	0.000000	0.000000	0.164669	1429.800000
5	20	30	9	0.000000	0.000000	0.000000	0.000000	0.142635	1375.000000
5	40	30	3	0.000000	0.000000	0.000000	0.000000	1.232097	3030.000000
5	40	30	4	0.000000	0.000000	0.000000	0.000000	1.288443	3105.000000
5	40	30	5	0.000000	0.000000	0.000000	0.000000	0.614348	3211.000000
5	40	30	6	0.000000	0.000000	0.000000	0.000000	0.768647	3106.800000
5	40	30	7	0.000000	0.000000	0.000000	0.000000	0.981729	3144.600000
5	20	30	3	19.086340	1315.200000	0.000000	0.000000	0.224210	1402.000000
5	20	30	4	11.059931	1128.800000	0.000000	0.000000	0.339418	1252.200000
5	20	30	5	2.802386	1344.000000	0.000000	0.000000	0.134615	1423.800000
5	20	30	3	16.096961	1076.000000	0.000000	0.000000	0.371104	1076.000000
5	20	30	4	9.159941	1222.400000	0.000000	0.000000	0.285498	1222.400000
5	20	30	5	68.617258	1024.000000	0.000000	0.000000	0.925561	1024.000000
5	20	30	6	2.161358	1413.600000	0.000000	0.000000	0.164558	1413.600000
5	20	30	7	4.895094	1325.800000	0.000000	0.000000	0.262944	1325.800000
5	20	30	8	3.651701	1333.800000	0.000000	0.000000	0.284529	1333.800000
5	100	30	4	0.000000	0.000000	0.000000	0.000000	39.755548	8302.000000
5	101	30	4	0.000000	0.000000	0.000000	0.000000	52.353973	8280.600000
5	102	30	4	0.000000	0.000000	0.000000	0.000000	98.231593	8080.400000
3	30	30	4	0.000000	0.000000	0.000000	0.000000	0.947791	2356.000000
3	31	30	4	0.000000	0.000000	0.000000	0.000000	0.930128	2363.400000
3	32	30	4	0.000000	0.000000	0.000000	0.000000	0.352090	2642.000000
3	33	30	4	0.000000	0.000000	0.000000	0.000000	0.443049	2823.400000
3	34	30	4	0.000000	0.000000	0.000000	0.000000	0.500608	2770.800000
3	35	30	4	0.000000	0.000000	0.000000	0.000000	0.865524	2769.800000
3	36	30	4	0.000000	0.000000	0.000000	0.000000	5.237115	2676.000000
3	37	30	4	0.000000	0.000000	0.000000	0.000000	1.416002	2951.000000
3	38	30	4	0.000000	0.000000	0.000000	0.000000	1.118224	3070.000000
3	39	30	4	0.000000	0.000000	0.000000	0.000000	3.045347	2957.400000
3	40	30	4	0.000000	0.000000	0.000000	0.000000	2.358066	3260.600000
3	41	30	4	0.000000	0.000000	0.000000	0.000000	3.461232	3272.600000
3	42	30	4	0.000000	0.000000	0.000000	0.000000	0.785521	3556.200000
3	43	30	4	0.000000	0.000000	0.000000	0.000000	1.729325	3476.200000
3	44	30	4	0.000000	0.000000	0.000000	0.000000	0.979049	3762.200000
3	45	30	4	0.000000	0.000000	0.000000	0.000000	2.494216	3848.400000
3	46	30	4	0.000000	0.000000	0.000000	0.000000	2.069307	3877.600000
3	47	30	4	0.000000	0.000000	0.000000	0.000000	3.724397	3861.000000
3	48	30	4	0.000000	0.000000	0.000000	0.000000	3.172859	3949.600000
