1	3	1.200000	194.400000	102.000000	194.400000	102.000000	1.431626	1.401585
1	3	1.200000	243.800000	161.000000	228.200000	161.000000	1.158355	1.181200
1	3	1.200000	39.000000	39.000000	39.000000	39.000000	0.340338	0.351252
2	6	1.200000	675.600000	366.000000	675.600000	366.000000	1.997208	2.043790
2	6	1.200000	335.800000	151.000000	248.600000	161.000000	0.842600	0.775634
2	6	1.200000	386.000000	188.000000	325.000000	247.000000	1.256953	1.159707
3	9	1.200000	748.000000	262.000000	600.200000	287.000000	3.283413	3.484215
3	9	1.200000	962.000000	512.000000	940.400000	512.000000	28.511614	28.712767
3	9	1.200000	871.200000	468.000000	792.200000	479.000000	3.702951	3.650410
4	12	1.200000	765.800000	347.000000	726.000000	348.000000	18.555397	19.376549
4	12	1.200000	995.800000	517.000000	962.400000	528.000000	17.859081	18.862186
4	12	1.200000	1038.400000	544.000000	1028.400000	576.000000	58.436452	62.477633
5	15	1.200000	1542.400000	904.000000	1491.600000	912.000000	98.390449	103.688055
5	15	1.200000	864.400000	508.000000	864.400000	508.000000	94.904860	103.404027
5	15	1.200000	1699.000000	763.000000	1680.600000	777.000000	574.909909	607.799259
6	18	1.200000	1316.400000	600.000000	1224.600000	603.000000	32.401573	32.267180
6	18	1.200000	1332.600000	669.000000	1304.800000	694.000000	152.937565	158.960358
6	18	1.200000	1501.400000	803.000000	1491.600000	816.000000	289.886424	308.049246
7	21	1.200000	1756.600000	979.000000	1724.200000	979.000000	228.272073	233.615200
7	21	1.200000	1746.200000	911.000000	1703.600000	968.000000	406.182313	411.709796
7	21	1.200000	1701.400000	877.000000	1643.600000	896.000000	243.539042	277.697989
8	24	1.200000	1783.000000	751.000000	1701.800000	761.000000	197.855163	210.480134
8	24	1.200000	1633.600000	826.000000	1570.000000	874.000000	325.840215	338.603969
8	24	1.200000	1962.600000	927.000000	1857.400000	1021.000000	853.336238	883.785448
9	27	1.200000	2156.200000	1075.000000	2041.800000	1101.000000	1695.072325	1828.001543
9	27	1.200000	2782.000000	1402.000000	2753.800000	1417.000000	3137.156786	3575.200489
9	27	1.200000	2494.200000	1245.000000	2403.000000	1251.000000	3661.163307	3861.872079
10	30	1.200000	3101.400000	1641.000000	3000.000000	1656.000000	10645.844178	12049.570812
10	30	1.200000	3180.600000	1533.000000	3086.600000	1571.000000	2778.635777	3013.707964
10	30	1.200000	2829.800000	1457.000000	2636.600000	1499.000000	2716.685484	2887.413598
11	33	1.200000	3176.200000	1525.000000	3066.000000	1578.000000	29435.644413	32962.691302
11	33	1.200000	3161.000000	1547.000000	3068.800000	1570.000000	5795.531386	6443.781686
11	33	1.200000	3034.000000	1462.000000	2931.800000	1487.000000	3927.964642	4476.869235
12	36	1.200000	3447.600000	1662.000000	3347.600000	1730.000000	4272.212688	4571.297363
12	36	1.200000	4003.800000	2121.000000	3989.000000	2129.000000	13578.183382	15452.515220
12	36	1.200000	3473.000000	1601.000000	3309.200000	1658.000000	7655.270706	8976.701956
13	39	1.200000	3909.600000	2028.000000	3738.000000	2106.000000	10269.748888	11358.013784
